candidate_id,confidence,recommended_action,name,name_en,aliases,brand_name,brewery,beer_style,abv,ibu,country,origin_region,image_url,description,tasting_note,status,source,source_drink_count,source_tenant_count,public_visible_count,enabled_count,source_drink_ids,source_tenant_ids,source_names,source_brand_names,source_breweries,review_note
candidate_0354,exact_brand_name_match,create_product_then_link_source_drinks,风暴中心 金桔芒果酸,,,云朴精酿,云朴精酿,水果酸艾尔,5,,昆明,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/59e6b7d7-e251-4a9a-ad99-bbcb908732b7/no-menu-beer-artwork__4_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,3ba6d6d9-3265-486c-81bb-968519bbe479|59e6b7d7-e251-4a9a-ad99-bbcb908732b7,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,风暴中心 金桔芒果酸,云朴精酿,云朴精酿,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0424,exact_brand_name_match,create_product_then_link_source_drinks,浮柚,,,云泥,云泥,水果增味西打,7,,昆明,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/82bf1237-e90c-4379-a2bc-a6dad2726b93/drinks/11d1c95f-1951-4d54-83ed-6c52c5d06777/no-menu-beer-artwork__5_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,cf260c55-1df1-4b31-b071-d54709c396c2|11d1c95f-1951-4d54-83ed-6c52c5d06777,57d005da-1193-4bd2-955a-ef6b9653516d|82bf1237-e90c-4379-a2bc-a6dad2726b93,浮柚,云泥,云泥,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0301,exact_brand_name_match,create_product_then_link_source_drinks,谷仓金,,,Fever,Fever,金色窑臧拉格,5.9,,西安,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/81a90487-39c9-46bb-b221-68ff631275d6/drinks/cf0db959-5861-404d-b2c4-b2267093eced/no-menu-beer-artwork__30_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,0fcfe276-265d-423d-b0a6-f4786621e491|cf0db959-5861-404d-b2c4-b2267093eced,57d005da-1193-4bd2-955a-ef6b9653516d|81a90487-39c9-46bb-b221-68ff631275d6,谷仓金,Fever|FEVER,Fever|FEVER,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0616,exact_brand_name_match,create_product_then_link_source_drinks,金标,,,小熊贝莲,小熊贝莲,拉格,5,,日本,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/7aa1147c-5c8b-4c68-bc11-56ce34608689/drinks/1daf6154-31c6-47a6-8a66-91d9aa9563a3/no-menu-beer-artwork__3_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,1daf6154-31c6-47a6-8a66-91d9aa9563a3|9230ff47-4dac-4a8a-9bf6-bb86642d694d,7aa1147c-5c8b-4c68-bc11-56ce34608689|57d005da-1193-4bd2-955a-ef6b9653516d,金标,小熊贝莲,小熊贝莲,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0481,exact_brand_name_match,create_product_then_link_source_drinks,金狼之舞,,,虽吴,虽吴,APA,5,,苏州,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/7aa1147c-5c8b-4c68-bc11-56ce34608689/drinks/f157c23d-c2ee-4bcc-b6bf-20330d3af0da/no-menu-beer-artwork__51_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,f157c23d-c2ee-4bcc-b6bf-20330d3af0da|572775af-27fb-4422-9669-8c29631e007b,7aa1147c-5c8b-4c68-bc11-56ce34608689|4d1da7d9-8b21-4706-b535-355b9ff79388,金狼之舞,虽吴,虽吴|虽吾,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0601,exact_brand_name_match,create_product_then_link_source_drinks,酒花构建,,,蔓延,蔓延,像桃子酸IPA,6.9,,武汉,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/2c191730-69f6-4031-8256-91aa59e5bc52/drinks/b9d23b15-9628-4f05-9a93-b5d15364f4d8/no-menu-beer-artwork__43_.jpg,柔和的酸度率先打开味蕾，随后是成熟白桃般饱满而细腻的香气。 没有真实水果的参与，却能感受到桃皮的清香、果肉的甜润，以及咬开一颗熟桃时迸发出的多汁感。,柔和的酸度率先打开味蕾，随后是成熟白桃般饱满而细腻的香气。 没有真实水果的参与，却能感受到桃皮的清香、果肉的甜润，以及咬开一颗熟桃时迸发出的多汁感。,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,b9d23b15-9628-4f05-9a93-b5d15364f4d8|a3739ffb-d7d6-4975-b6ea-eb21520bc75d,2c191730-69f6-4031-8256-91aa59e5bc52|494bcf1f-8346-480f-a396-204b104c9313,酒花构建,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0554,exact_brand_name_match,create_product_then_link_source_drinks,卡里斯马,,,玄水屋,玄水屋,酸赛松,5.1,,西安,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/82bf1237-e90c-4379-a2bc-a6dad2726b93/drinks/8bb09053-199d-4aff-9d8e-734f384c1be0/no-menu-beer-artwork__7_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,8bb09053-199d-4aff-9d8e-734f384c1be0|ab5380d2-9520-4b56-9ac2-eb0d257373bc,82bf1237-e90c-4379-a2bc-a6dad2726b93|13b6f277-ab0d-4c19-ba8a-d97a5af9f51d,卡里斯马,玄水屋,玄水屋,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0522,exact_brand_name_match,create_product_then_link_source_drinks,乱语,,,蔓延,蔓延,美式淡色艾尔,4.7,,武汉,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/13b6f277-ab0d-4c19-ba8a-d97a5af9f51d/drinks/538efcb1-34be-46b4-b670-f44920808c21/no-menu-beer-artwork__85_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,538efcb1-34be-46b4-b670-f44920808c21|a6c15c93-04a9-4e82-8ec9-e2b269b25955,13b6f277-ab0d-4c19-ba8a-d97a5af9f51d|a4f4002f-fccd-41dd-bbc5-153d30fc5385,乱语,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0405,exact_brand_name_match,create_product_then_link_source_drinks,梦,,,疯熊工业,疯熊工业,西海岸淡色艾尔,5.2,,广州,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/831db2a1-ee47-4d88-9c0b-3e19a5668d6d/drinks/23fe2e86-210b-4689-b8fc-5d4add727c93/no-menu-beer-artwork__17_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,23fe2e86-210b-4689-b8fc-5d4add727c93|f9bba99c-b740-4bc1-a1ca-4eed250ab178,831db2a1-ee47-4d88-9c0b-3e19a5668d6d|7cce9b27-acd5-4bdc-a302-153c8245a1c1,梦,疯熊工业,疯熊工业,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0446,exact_brand_name_match,create_product_then_link_source_drinks,蜜桃奶油,,,邪恶双子,邪恶双子,水果酸艾尔,6,,美国,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/57d005da-1193-4bd2-955a-ef6b9653516d/drinks/b35a74b6-d7d0-4a78-acce-1fd838d9a59c/no-menu-beer-artwork__20_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,b35a74b6-d7d0-4a78-acce-1fd838d9a59c|7d71b097-40dc-448b-a323-8e5f6d193261,57d005da-1193-4bd2-955a-ef6b9653516d|a4f4002f-fccd-41dd-bbc5-153d30fc5385,蜜桃奶油,邪恶双子,邪恶双子,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0242,exact_brand_name_match,create_product_then_link_source_drinks,萨兹公爵,,,山丘,山丘,捷克拉格,5,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/13b6f277-ab0d-4c19-ba8a-d97a5af9f51d/drinks/543ccea4-600d-4859-972f-4f8b224475e6/no-menu-beer-artwork__21_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,1,4c9ba575-a325-4bd1-b997-96e8af07c35c|543ccea4-600d-4859-972f-4f8b224475e6,81a90487-39c9-46bb-b221-68ff631275d6|13b6f277-ab0d-4c19-ba8a-d97a5af9f51d,萨兹公爵,山丘,山丘,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0228,exact_brand_name_match,create_product_then_link_source_drinks,山间酸,,,酒花农场,酒花农场,单一赤霞珠酸艾尔,6.8,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/81a90487-39c9-46bb-b221-68ff631275d6/drinks/49cd5820-2b58-4573-8c75-bb02a4ed6e94/no-menu-bar-cover__13_.jpg,精选天山北麓优质产区赤霰珠葡萄，玫红色半透明酒体，黑醋栗味及果香感十足,精选天山北麓优质产区赤霰珠葡萄，玫红色半透明酒体，黑醋栗味及果香感十足,active,production_drinks_2026-06-30_conservative_exact_key,2,1,1,2,187a4263-dcec-4e5c-9b3c-0d48d54c460d|49cd5820-2b58-4573-8c75-bb02a4ed6e94,81a90487-39c9-46bb-b221-68ff631275d6,山间酸,酒花农场,酒花农场,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0496,exact_brand_name_match,create_product_then_link_source_drinks,少甜少冰,,,火碳,火碳,港式冻柠茶西打,4,,香港,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/3d6cb427-a8c3-4583-a7c4-5a3ad9f5f787/drinks/1f372356-505a-40c4-9928-34ffeb8f3366/no-menu-beer-artwork__42_.jpg,用正宗锡兰红茶为基底，搭配新鲜柠檬，完整复刻港式冻柠茶的经典风味。浓郁茶香、清新柠香，加上轻盈微气泡与4.0%酒精度，熟悉的港式味道，多了一点刚刚好的微醺感。,用正宗锡兰红茶为基底，搭配新鲜柠檬，完整复刻港式冻柠茶的经典风味。浓郁茶香、清新柠香，加上轻盈微气泡与4.0%酒精度，熟悉的港式味道，多了一点刚刚好的微醺感。,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,1f372356-505a-40c4-9928-34ffeb8f3366|a6bc8029-0967-4973-9d80-f94636e015c5,3d6cb427-a8c3-4583-a7c4-5a3ad9f5f787|81a90487-39c9-46bb-b221-68ff631275d6,少甜少冰,火碳,火碳,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0539,exact_brand_name_match,create_product_then_link_source_drinks,太平洋四重奏,,,明日酿造,明日酿造,DDH Pale Ale,5.8,,上海,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/b4c33fea-51e3-426d-9dfa-b13947153ac2/drinks/df10fd51-8f25-4354-a6f0-aac4956abb95/no-menu-beer-artwork__7_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,df10fd51-8f25-4354-a6f0-aac4956abb95|f5fce418-7a79-46db-9043-0e296f9d4e93,b4c33fea-51e3-426d-9dfa-b13947153ac2|4d1da7d9-8b21-4706-b535-355b9ff79388,太平洋四重奏,明日酿造,明日酿造,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0210,exact_brand_name_match,create_product_then_link_source_drinks,下快攻,,,退界,退界,五月博克,7,,成都,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/c3af90db-9734-4750-927c-38f6b37fb3e0/drinks/fd72100b-c9bf-478b-af09-0c7de8bc7714/no-menu-beer-artwork__11_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,c09f46e2-52b0-4892-aca2-46125657b75c|fd72100b-c9bf-478b-af09-0c7de8bc7714,57d005da-1193-4bd2-955a-ef6b9653516d|c3af90db-9734-4750-927c-38f6b37fb3e0,下快攻,退界,退界,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0624,exact_brand_name_match,create_product_then_link_source_drinks,夏沁,,,HESPER,HESPER,Sour Hoppy Lager,5,,东莞,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/200d3537-5b05-490c-8d6f-6c59774efec0/no-menu-beer-artwork__13_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,200d3537-5b05-490c-8d6f-6c59774efec0|b0175d6a-18a6-467a-a6c8-d4132ba461c5,494bcf1f-8346-480f-a396-204b104c9313|4d1da7d9-8b21-4706-b535-355b9ff79388,夏沁,HESPER,HESPER,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0432,exact_brand_name_match,create_product_then_link_source_drinks,小花冠,,,虽吾,虽吾,墨西哥拉格,4.2,,扬州,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/26597d55-8a12-4185-b3ef-cb9a3ac1773a/drinks/b5be827e-be9a-4016-a1bf-4bc82e264bd6/no-menu-beer-artwork__19_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,25ba7d64-f634-4fc1-8957-78c0df84dff5|b5be827e-be9a-4016-a1bf-4bc82e264bd6,81a90487-39c9-46bb-b221-68ff631275d6|26597d55-8a12-4185-b3ef-cb9a3ac1773a,小花冠,虽吾,虽吾,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0504,exact_brand_name_match,create_product_then_link_source_drinks,笑脸,,,欧米尼珀罗,欧米尼珀罗,帝国甜点世涛,11,,瑞典,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/283206e3-22d9-4a54-b8a5-70694b1ec062/drinks/b300865d-4265-4f48-bf2a-1328062371b2/no-menu-beer-artwork__62_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,b300865d-4265-4f48-bf2a-1328062371b2|da570bb8-80cb-4653-aa39-24f02bfb7685,283206e3-22d9-4a54-b8a5-70694b1ec062|7cce9b27-acd5-4bdc-a302-153c8245a1c1,笑脸,欧米尼珀罗,欧米尼珀罗,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0352,exact_brand_name_match,create_product_then_link_source_drinks,幸运,,,凯西,凯西,农舍艾尔,8,,美国,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/0a93a6c0-dcf5-4c27-8a7b-51337de9d0fe/casey___.png,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,625c7605-6190-4ad8-b1c7-d815cc246a76|0a93a6c0-dcf5-4c27-8a7b-51337de9d0fe,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,幸运,凯西,凯西,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0508,exact_brand_name_match,create_product_then_link_source_drinks,玄骥,,,狸造,狸造,DDH黑IPA,7.2,,北京,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/1cff208a-4424-4867-966d-a7839ac59f6f/drinks/cbe7c458-88f3-44f3-94b8-2e4a64fa48f5/no-menu-beer-artwork__68_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,cbe7c458-88f3-44f3-94b8-2e4a64fa48f5|4e208591-004f-4b8c-8ac0-d26731ba67e0,1cff208a-4424-4867-966d-a7839ac59f6f|13b6f277-ab0d-4c19-ba8a-d97a5af9f51d,玄骥,狸造,狸造,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0519,exact_brand_name_match,create_product_then_link_source_drinks,有限社交,,,TAPSTAR,TAPSTAR,美式淡色艾尔,5,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/2c191730-69f6-4031-8256-91aa59e5bc52/drinks/058d1c8e-4117-4caf-8dd5-a42a972d154c/no-menu-beer-artwork__75_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,058d1c8e-4117-4caf-8dd5-a42a972d154c|826fac7c-6a10-4ff9-8b72-8798099efc22,2c191730-69f6-4031-8256-91aa59e5bc52|4d1da7d9-8b21-4706-b535-355b9ff79388,有限社交,TAPSTAR,TAPSTAR,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0622,exact_brand_name_match,create_product_then_link_source_drinks,玉米诱惑,,,美西,美西,墨西哥拉格,4.8,,成都,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/9a21a89d-58b1-4bdf-a347-a2eda08f0ac1/no-menu-beer-artwork__10_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,9a21a89d-58b1-4bdf-a347-a2eda08f0ac1|713f0c24-1fe7-48ed-b5a0-e0d704e473d9,494bcf1f-8346-480f-a396-204b104c9313|487685c5-99f1-463c-9e19-9eeea1cf6699,玉米诱惑,美西,美西,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0500,exact_brand_name_match,create_product_then_link_source_drinks,原始灵魂示意,,,凯西,凯西,野菌艾尔,5.8,,美国,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/283206e3-22d9-4a54-b8a5-70694b1ec062/drinks/fc162277-39d3-40ed-aa12-2bb52bcf44b7/no-menu-beer-artwork__63_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,fc162277-39d3-40ed-aa12-2bb52bcf44b7|84d83ea6-eabf-4db2-8ed6-daad85be0413,283206e3-22d9-4a54-b8a5-70694b1ec062|7cce9b27-acd5-4bdc-a302-153c8245a1c1,原始灵魂示意,凯西,凯西,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
